248,wagmimonkeez #248,bg_orange-2.67%,body_yellow-6.67%,costume_trainer_white-4.89%,face_zombie-21.56%,eyes_normal-21.56%,head_deviled-1.11%,rabbit_teeth-2.67%,android_eye-1.78%,,bitcoin_chain-12.44%,70,[Rank: 70 => 13.80%],https://ipfs.io/ipfs/QmW78xNrmPaVy5oW1LmDPtNgESc351kgx6hfccAwjhPbZm
303,wagmimonkeez #303,bg_yellow-4.00%,body_black-7.78%,costume_grench-4.00%,face_pink-19.78%,eyes_normal-21.56%,head_graduate-0.89%,nerd_teeth-3.78%,acid_glasses_green-2.89%,,dollar_chain-11.11%,71,[Rank: 71 => 13.84%],https://ipfs.io/ipfs/QmfR8Ho1GtKUAdmHEJ8M3BrWZaS81fdGdR1DSU1pAqRQso
471,wagmimonkeez #471,bg_orange3-2.67%,body_grey-5.11%,costume_corporate-3.56%,faceadioactive-18.89%,eyes_angry-14.89%,head_caped-2.67%,gorilla_grin-2.67%,wacky_eyes-1.56%,moneyain-10.00%,,72,[Rank: 72 => 13.84%],https://ipfs.io/ipfs/QmYCTbeZe951uAhxXQRqQEce3FkjXDS3ZUZVDQbFsUPT7U
100,wagmimonkeez #100,bg_purple_dark-3.33%,body_lepard-6.00%,costume_trader-4.00%,face_zombie-21.56%,eyes_normal-21.56%,_head_manga_blond-1.11%,snorjel_pipe_orange-2.89%,luxury_glasses-3.11%,,bitcoin_chain-12.44%,73,[Rank: 73 => 13.87%],https://ipfs.io/ipfs/QmTa4rGBunziHVjXKZKDCrfnGwboAvZZHGGhDGGa2Eh6fE
27,wagmimonkeez #27,bg_orange2-4.67%,body_tiger-6.89%,costume_cowboy-2.67%,faceadioactive-18.89%,eyes_normal-21.56%,head_soviet-1.56%,book_purple-4.67%,metal_goggles-2.89%,,bitcoin_chain-12.44%,74,[Rank: 74 => 13.89%],https://ipfs.io/ipfs/QmPE9K1iJbQvfpdeF4kKzzgQMe5far7TkybC1nRzrjoVSR
475,wagmimonkeez #475,bg_pink-3.78%,bodyadioactive-7.11%,costume_jacket_assassin-3.56%,faceadioactive-18.89%,eyes_normal-21.56%,head_blue_headset-2.00%,party_horn_purple-4.67%,laser_eyes_electric-3.56%,,dollar_chain-11.11%,75,[Rank: 75 => 13.89%],https://ipfs.io/ipfs/QmQDdbpx3Hdq9UtG2Cj8Zp31sK4TwUKijE3qFbU614Qktk
140,wagmimonkeez #140,bg_pink-3.78%,bodyadioactive-7.11%,costume_grench-4.00%,face_pink-19.78%,eyes_purple-22.67%,head_cap_football-1.78%,joint-2.89%,laser_eyes_fire-1.78%,,bitcoin_chain-12.44%,76,[Rank: 76 => 13.89%],https://ipfs.io/ipfs/QmfAyt59csfCfZNtGDCTstMZDrutzKhkosUKeFgkYFfTDT
155,wagmimonkeez #155,bged2-3.11%,body_green-7.56%,costume_kimono-2.22%,face_pink-19.78%,eyes_blue-22.67%,head_cowboy_leather-2.00%,cigar_small-2.89%,red_bolt-5.11%,,dollar_chain-11.11%,77,[Rank: 77 => 13.91%],https://ipfs.io/ipfs/QmXMYLcgrosyDVKHj8byWEbpCKTxJatnt8B7FYMhBo3EP6
165,wagmimonkeez #165,bg_dark-teal-2.89%,body_teal-10.44%,costume_prussian-3.78%,face_pink-19.78%,eyes_blue-22.67%,head_beanie_blue-1.56%,cigar_small-2.89%,dollar_glasses-1.33%,,dollar_chain-11.11%,78,[Rank: 78 => 13.91%],https://ipfs.io/ipfs/QmPGyKbBKfEUrSeR2JGkBF7DrgUQcMYJDNBvrSxV7TbQTb
6,wagmimonkeez #6,bg_yellow3-4.00%,bodyed-6.44%,,face_zombie-21.56%,eyes_angry-14.89%,head_teal_mohawk-2.00%,pipe-4.89%,future_gogglesunner-2.44%,,dollar_chain-11.11%,79,[Rank: 79 => 13.93%],https://ipfs.io/ipfs/QmYy9HPUBvoh7KVc3chT4z6EaWfTEqmpepBRTKpGvWWW93
264,wagmimonkeez #264,bg_purple_deep-4.22%,body_green-7.56%,costume_kimono-2.22%,face_blue-22.44%,eyesed-18.22%,,cigar_big-3.33%,euro_glasses-2.44%,,dollar_chain-11.11%,80,[Rank: 80 => 13.96%],https://ipfs.io/ipfs/QmQVkYErvMvkcQ2qqschGSNefeU8xkHXL4atstpaNtgGCG
316,wagmimonkeez #316,bg_purple_dark-3.33%,bodyed-6.44%,,face_skin-17.33%,eyes_purple-22.67%,head_party_hat_blue-2.00%,rabbit_teeth-2.67%,thug_glasses-2.44%,,dollar_chain-11.11%,81,[Rank: 81 => 14.00%],https://ipfs.io/ipfs/QmdztLdEPeZXAzXgnt6ogTHsutuWCLktEJ1HySitUdsUx2
121,wagmimonkeez #121,bg_underwater-5.78%,bodyed-6.44%,costume_yshirt_yellow-4.00%,face_zombie-21.56%,eyes_normal-21.56%,head_fedora-1.11%,snorjel_pipe_orange-2.89%,monocle-2.00%,,bitcoin_chain-12.44%,82,[Rank: 82 => 14.04%],https://ipfs.io/ipfs/QmT21Xr2WvrhgMxgqxxDRXKtXbxwTS25Hg1RTcJvn5QZLr
5,wagmimonkeez #5,bg_orange2-4.67%,body_tiger-6.89%,costume_cowboy-2.67%,face_zombie-21.56%,eyes_normal-21.56%,head_cowboy_white-2.00%,laser_sword_blue-3.11%,face_paint_blue-3.11%,,bitcoin_chain-12.44%,83,[Rank: 83 => 14.07%],https://ipfs.io/ipfs/QmVLj1cLYBTh77WTVksgPs6JupfJFVdTW7ZYVx1JgsPGKD
110,wagmimonkeez #110,bg_teal-3.11%,body_tiger-6.89%,costume_ponchoed_r-4.00%,face_pink-19.78%,eyes_purple-22.67%,head_gold_headset-1.33%,book_purple-4.67%,luxury_glasses-3.11%,,bitcoin_chain-12.44%,84,[Rank: 84 => 14.07%],https://ipfs.io/ipfs/QmZ1Bs7Wa9tJ1AAwiWHvB6uCmsdHr8gdP5TjDMzKnH7rKC
317,wagmimonkeez #317,bg_dark-teal-2.89%,bodyadioactive-7.11%,costume_trainer_blue-2.00%,face_skin-17.33%,eyesed-18.22%,head_cap_sport-1.11%,rabbit_teeth-2.67%,metal_goggles-2.89%,moneyain-10.00%,,85,[Rank: 85 => 14.07%],https://ipfs.io/ipfs/QmNe6nDvUxBTucZTuJWJDytbksXEjYekQAQPjLwDXi14Qk
386,wagmimonkeez #386,bg_pink-3.78%,bodyadioactive-7.11%,costume_trainer_white-4.89%,faceadioactive-18.89%,eyes_purple-22.67%,head_manga_pink-2.22%,cigar_big-3.33%,future_goggles_night-3.33%,,bitcoin_chain-12.44%,86,[Rank: 86 => 14.13%],https://ipfs.io/ipfs/QmXMCCLcL61r3poajyk9mnZHiSzH4r7icXY2uD4FijLYfM
414,wagmimonkeez #414,bg_yellow4-3.56%,bodyadioactive-7.11%,costume_jacket_leather-3.33%,face_blue-22.44%,eyes_purple-22.67%,head_english_pol-1.56%,rockon_scepter-4.44%,monocle-2.00%,,bitcoin_chain-12.44%,87,[Rank: 87 => 14.22%],https://ipfs.io/ipfs/QmRjiPrVoLtqbzpsx8BqLquJxGNomfPjRn95QPLinGMiEh
275,wagmimonkeez #275,bg_orange_gradient-3.33%,body_shaved-7.11%,costume_trainer_green-2.44%,face_blue-22.44%,eyes_angry-14.89%,head_manga_teal-0.89%,rabbit_teeth-2.67%,bitcoin_glasses-2.67%,moneyain-10.00%,,88,[Rank: 88 => 14.29%],https://ipfs.io/ipfs/QmSYGpo1ZSu3Phg6yj2bWnBrLhNmjAvAJwmxt5ku4jqYbE
16,wagmimonkeez #16,bg_yellow-4.00%,body_grey-5.11%,costume_king-3.11%,face_skin-17.33%,eyes_angry-14.89%,head_cowboy_white-2.00%,snorkel_pipe_yellow-2.67%,face_paint_blue-3.11%,double_earring-14.22%,,89,[Rank: 89 => 14.29%],https://ipfs.io/ipfs/Qma2JkDM33pQ8nazmtaXPu2FQQJXWpa65q9GuBDib4Aud8
89,wagmimonkeez #89,bg_yellow4-3.56%,body_lepard-6.00%,costume_pimp-4.00%,face_pink-19.78%,eyes_angry-14.89%,head_manga_teal-0.89%,vampire_teeth-4.00%,laser_eyes_electric-3.56%,moneyain-10.00%,,90,[Rank: 90 => 14.31%],https://ipfs.io/ipfs/QmUrLuNFYaW92DNUEAfVgQeRxum829wmykwZqUpRJiWXmc
340,wagmimonkeez #340,bg_teal-3.11%,body_black-7.78%,costume_trader-4.00%,face_blue-22.44%,eyes_blue-22.67%,head_traffic_cone-1.33%,rockon_scepter-4.44%,thug_glasses-2.44%,,bitcoin_chain-12.44%,91,[Rank: 91 => 14.33%],https://ipfs.io/ipfs/QmXkZVGhXZpmCbUBzkTWBPpK5yiwL9syFKzg5ZGJEWAK5R
125,wagmimonkeez #125,bg_blue-4.00%,body_white-5.78%,costume_tshirt_white-1.56%,faceadioactive-18.89%,eyesed-18.22%,head_boyscout-1.56%,party_horn_purple-4.67%,,,bitcoin_chain-12.44%,92,[Rank: 92 => 14.38%],https://ipfs.io/ipfs/Qmdwiaukbbkqvzz47nQVhGMGRhyLMKBqWuQxmU7QUsDKBT
326,wagmimonkeez #326,bg_orange-2.67%,body_teal-10.44%,costume_ponchoed_r-4.00%,face_zombie-21.56%,eyes_blue-22.67%,head_admiral-2.00%,laser_sword_blue-3.11%,bitcoin_glasses-2.67%,,bitcoin_chain-12.44%,93,[Rank: 93 => 14.42%],https://ipfs.io/ipfs/QmXv3f2pDdPrwh6fhkhG2FgEa3ru3eiqVJLrMm2LZpD2Do
41,wagmimonkeez #41,bg_purple_deep-4.22%,body_yellow-6.67%,costume_corporate-3.56%,faceadioactive-18.89%,eyesed-18.22%,head_unicornainbow-1.11%,wagmi_laptop-4.00%,,,dollar_chain-11.11%,94,[Rank: 94 => 14.44%],https://ipfs.io/ipfs/QmXAqUa5Lbzt4rNbaZWGTP5uQLgoeybxfatMumo2B5WYLR
263,wagmimonkeez #263,bg_convict-4.22%,body_fluorescent-9.33%,costume_jacket_leather-3.33%,face_zombie-21.56%,eyes_purple-22.67%,head_blue_headset-2.00%,wagmi_laptop-4.00%,laser_eyes_electric-3.56%,,dollar_chain-11.11%,95,[Rank: 95 => 14.44%],https://ipfs.io/ipfs/Qmf6d8gDYqFUgJPJ1BZT5yGewK6Q1XLEFH1t28BsDhzmkJ
281,wagmimonkeez #281,bg_cream-3.33%,body_lepard-6.00%,costume_poncho_purple-2.00%,faceadioactive-18.89%,eyes_normal-21.56%,head_caped-2.67%,,snow_goggles_blue-2.00%,,bitcoin_chain-12.44%,96,[Rank: 96 => 14.44%],https://ipfs.io/ipfs/QmYr71AAdNtfJFmTcSNeupHiVJjUjbHfCR56ebmhW1GbmJ
356,wagmimonkeez #356,bg_yellow-4.00%,Body_purple-6.44%,costume_trainered-2.22%,faceadioactive-18.89%,eyes_angry-14.89%,head_cap_super-1.33%,nerd_teeth-3.78%,euro_glasses-2.44%,double_earring-14.22%,,97,[Rank: 97 => 14.47%],https://ipfs.io/ipfs/QmWYDyrsUnZy4eCttPczWhzFuE41snrKxmZwHJLEMUXSAY
73,wagmimonkeez #73,bg_cream-3.33%,Body_purple-6.44%,,face_zombie-21.56%,eyes_blue-22.67%,head_deviled-1.11%,moustache_thick-2.67%,bitcoin_glasses-2.67%,,bitcoin_chain-12.44%,98,[Rank: 98 => 14.49%],https://ipfs.io/ipfs/QmVJQmjuyvgnL4gvvhhfdnWJnwaQT1nLuRrGJZAHE9JnHB
61,wagmimonkeez #61,bg_underwater-5.78%,body_teal-10.44%,costume_prussian-3.78%,face_blue-22.44%,eyes_blue-22.67%,head_boyscout-1.56%,flip_laptop-3.78%,future_goggles-1.33%,,dollar_chain-11.11%,99,[Rank: 99 => 14.56%],https://ipfs.io/ipfs/QmdCVeshAg3JQfbbex7jpzSimDCRSTDomRUQMsAmcf8v4B
385,wagmimonkeez #385,bg_underwater-5.78%,body_teal-10.44%,costume_ponchoed_r-4.00%,face_zombie-21.56%,eyes_blue-22.67%,head_banana-0.89%,moustache-3.33%,future_gogglesunner-2.44%,,bitcoin_chain-12.44%,100,[Rank: 100 => 14.62%],https://ipfs.io/ipfs/QmfUMi4f8ZGyHXifmsnzmwT1r45eyhWWKTMvAbgM4mzhdp
146,wagmimonkeez #146,bged2-3.11%,bodyadioactive-7.11%,costume_trainered-2.22%,faceadioactive-18.89%,eyes_blue-22.67%,head_admiral-2.00%,gorilla_grin-2.67%,,,dollar_chain-11.11%,101,[Rank: 101 => 14.64%],https://ipfs.io/ipfs/QmcmDW79xJfJAK33em19opXKW3mhES4z7VvKt88NWZuBDL
112,wagmimonkeez #112,bg_yellow4-3.56%,body_teal-10.44%,costume_trainered-2.22%,face_pink-19.78%,eyes_angry-14.89%,head_unicornainbow-1.11%,laser_sword_green-2.89%,red_bolt-5.11%,moneyain-10.00%,,102,[Rank: 102 => 14.64%],https://ipfs.io/ipfs/QmSArFzHgNzzvZ32gRSZN1NhnTD3Z8H34rfRkdqF4m4DYy
208,wagmimonkeez #208,bg_teal_gradient-4.22%,body_grey-5.11%,costume_trainer_green-2.44%,face_blue-22.44%,eyes_angry-14.89%,head_beanie_blue-1.56%,laptop_banana-4.00%,luxury_glasses-3.11%,earring_gold-13.11%,,103,[Rank: 103 => 14.73%],https://ipfs.io/ipfs/QmNsx5LFypw9VDmFcd4ayvaj9yWbm3hvA1EL8wgG3LhnUk
242,wagmimonkeez #242,bged2-3.11%,body_fluorescent-9.33%,costume_tshirt_white-1.56%,face_skin-17.33%,eyes_blue-22.67%,head_teal_mohawk-2.00%,gorilla_grin-2.67%,bitcoin_glasses-2.67%,moneyain-10.00%,,104,[Rank: 104 => 14.78%],https://ipfs.io/ipfs/QmSTqr95jZTzX1FbWzpzA2FTViKyd9iYUCz4Nw6as6wfey
85,wagmimonkeez #85,bg_underwater-5.78%,bodyed-6.44%,costume_trainer_blue-2.00%,face_pink-19.78%,eyes_blue-22.67%,head_banana-0.89%,joint-2.89%,,,dollar_chain-11.11%,105,[Rank: 105 => 14.82%],https://ipfs.io/ipfs/QmYoH1NracsCT9GTjDfz66NpYRQNVG4oHtWE8QoWH6EdUa
342,wagmimonkeez #342,bged3-4.44%,body_yellow-6.67%,costume_poncho_purple-2.00%,face_skin-17.33%,eyes_purple-22.67%,head_bucketun-2.44%,cigar_big-3.33%,acid_glasses_green-2.89%,moneyain-10.00%,,106,[Rank: 106 => 14.82%],https://ipfs.io/ipfs/QmUAEFMWxZ1YJkEPq4d8UTbLJ9znE5AwAXRmtvVxPHzLNq
154,wagmimonkeez #154,bg_orange_gradient-3.33%,body_grey-5.11%,costume_admiral-2.00%,face_skin-17.33%,eyes_normal-21.56%,head_soviet-1.56%,party_horn_purple-4.67%,laser_eyes_static_fire-3.33%,earring_gold-13.11%,,107,[Rank: 107 => 14.84%],https://ipfs.io/ipfs/Qme5v5Pg7Ajk3GSDUJfGow4UGMu556yJ397Hjr8xPwB32X
443,wagmimonkeez #443,bg_blue2-4.22%,Body_purple-6.44%,costume_jacket_assassin-3.56%,faceadioactive-18.89%,eyes_purple-22.67%,head_deviled-1.11%,joint-2.89%,nerd_glasses-2.22%,moneyain-10.00%,,108,[Rank: 108 => 14.84%],https://ipfs.io/ipfs/Qmf87uZ5mvZAi4VCQaa5Sq2PiAEddXRqFj1NhxCYzwZn3s
492,wagmimonkeez #492,bg_teal-3.11%,Body_purple-6.44%,costume_trainered-2.22%,faceadioactive-18.89%,eyes_blue-22.67%,,,fancy_glasses-3.11%,,dollar_chain-11.11%,109,[Rank: 109 => 14.84%],https://ipfs.io/ipfs/QmVDn86gMpjxVJayRT87ZSw6b2PfGNcv6kex19EKnAvqfh
138,wagmimonkeez #138,bg_purple-2.89%,Body_purple-6.44%,costume_corporate-3.56%,faceadioactive-18.89%,eyesed-18.22%,,laptop_banana-4.00%,acid_glasses_green-2.89%,moneyain-10.00%,,110,[Rank: 110 => 14.87%],https://ipfs.io/ipfs/QmSAzU49sxE5b4Nj2VKoG9JC8XXbrZrmHhBqrNifTj99s5
158,wagmimonkeez #158,bg_yellow-4.00%,body_teal-10.44%,costume_king-3.11%,face_skin-17.33%,eyes_angry-14.89%,head_cap_24-2.67%,pipe-4.89%,snow_goggles_blue-2.00%,earring_gold-13.11%,,111,[Rank: 111 => 14.89%],https://ipfs.io/ipfs/Qmesd1mTcP4nGpneSzk2bNdjYiYhqXajcU3cbveV2bpzw1
46,wagmimonkeez #46,bg_dark-teal-2.89%,body_fluorescent-9.33%,costume_jacket_assassin-3.56%,face_zombie-21.56%,eyes_angry-14.89%,head_unicorn_pearl-1.11%,snorjel_pipe_orange-2.89%,sunglasses-3.11%,earring_gold-13.11%,,112,[Rank: 112 => 14.89%],https://ipfs.io/ipfs/QmP9ogVMZztWqZZN7Ah2mtWYLq4yzX6CM9NF6xScSFU8wD
467,wagmimonkeez #467,bg_yellow4-3.56%,body_lepard-6.00%,costume_jacket_leather-3.33%,face_pink-19.78%,eyes_angry-14.89%,head_cap_24-2.67%,laser_sworded-3.11%,red_bolt-5.11%,double_earring-14.22%,,113,[Rank: 113 => 14.91%],https://ipfs.io/ipfs/QmPZhAsRhFxLtqoXzh2nDgbigcw1NbbR65deTjEC9c1DdU
397,wagmimonkeez #397,bg_blue-4.00%,body_shaved-7.11%,costume_trainer_back-4.44%,face_zombie-21.56%,eyes_angry-14.89%,head_white_horns-2.00%,laser_sworded-3.11%,wacky_eyes-1.56%,double_earring-14.22%,,114,[Rank: 114 => 14.93%],https://ipfs.io/ipfs/QmdgonRouSemizcgPZEKHn4bGr3kJrND4LrNXqGDBHyk3U
319,wagmimonkeez #319,bg_teal_gradient-4.22%,body_yellow-6.67%,costume_caesar-4.00%,face_pink-19.78%,eyesed-18.22%,head_cap_wagmi-1.11%,moustache_thick-2.67%,heart_glasses-3.11%,earring_gold-13.11%,,115,[Rank: 115 => 14.93%],https://ipfs.io/ipfs/QmYDhKWDWXd5SuV5JnCRgN1Q1ggcduvYzDgkeTmYGePbkW
78,wagmimonkeez #78,bg_dark-teal-2.89%,bodyed-6.44%,costume_soviet-4.00%,face_pink-19.78%,eyes_purple-22.67%,head_french_cap-1.11%,moustache-3.33%,acid_glasses_blue-2.89%,moneyain-10.00%,,116,[Rank: 116 => 14.96%],https://ipfs.io/ipfs/QmY9XUsdoGaDswe1VmeiYkAPfSyqJAquvebqAmez9To9GY
137,wagmimonkeez #137,bg_acid-3.78%,body_green-7.56%,costume_trainer_blue-2.00%,face_blue-22.44%,eyesed-18.22%,head_corporate-0.67%,luna_laptop-2.44%,laser_eyes_fire-1.78%,double_earring-14.22%,,117,[Rank: 117 => 14.96%],https://ipfs.io/ipfs/QmRnC9crMDuEZXLzZaBZhw4vzu1SfRaWDMRxxa5dZBFCHy
92,wagmimonkeez #92,bg_teal_blue-3.33%,body_grey-5.11%,costume_jacket_assassin-3.56%,face_pink-19.78%,eyes_purple-22.67%,head_cap_420-1.78%,rockon_scepter-4.44%,tech_gogglesed-2.67%,moneyain-10.00%,,118,[Rank: 118 => 14.98%],https://ipfs.io/ipfs/QmbHzSu494HXXoxSAdkX8xzzjZY57ft1DrrrhZTTyuw1Dy
111,wagmimonkeez #111,bg_orange_gradient-3.33%,bodyadioactive-7.11%,costume_jacket_assassin-3.56%,face_skin-17.33%,eyes_normal-21.56%,head_cap_green-1.56%,book_dead-3.11%,bitcoin_glasses-2.67%,earring_gold-13.11%,,119,[Rank: 119 => 14.98%],https://ipfs.io/ipfs/QmUroVYMA9VEY8Bti4YqnTLj9j3W2AZo9Pobbyve1aVxKj
470,wagmimonkeez #470,bg_pink-3.78%,body_grey-5.11%,costume_king-3.11%,face_skin-17.33%,eyes_blue-22.67%,head_admiral-2.00%,joint-2.89%,future_goggles_night-3.33%,earring_gold-13.11%,,120,[Rank: 120 => 14.98%],https://ipfs.io/ipfs/QmRocdTYPbaiqQ9kfNoB7tQYwcpooH6MbsL5tpMhoyFU6T
494,wagmimonkeez #494,bg_yellow3-4.00%,bodyadioactive-7.11%,costume_grench-4.00%,face_pink-19.78%,eyes_purple-22.67%,head_child_ha_outline-1.56%,luna_laptop-2.44%,laser_eyes_fire-1.78%,moneyain-10.00%,,121,[Rank: 121 => 14.98%],https://ipfs.io/ipfs/QmQbMoKm7kseo7dWf1qRtHexHnUZkCTMjWFt8BrWCNDWBn
354,wagmimonkeez #354,bged-2.44%,body_yellow-6.67%,costume_trainer_back-4.44%,face_pink-19.78%,eyes_normal-21.56%,head_cap_banana-1.11%,moustache_thick-2.67%,monocle-2.00%,earring_gold-13.11%,,122,[Rank: 122 => 15.02%],https://ipfs.io/ipfs/QmWLkPff4qcbnBMzutMpdDsrykbh1BnqVDR4bc9KnhjUAA
483,wagmimonkeez #483,bg_bright_blue-4.44%,Body_purple-6.44%,costume_trainer_green-2.44%,face_blue-22.44%,eyes_angry-14.89%,head_afro-2.00%,laptop_banana-4.00%,acid_glasses_green-2.89%,double_earring-14.22%,,123,[Rank: 123 => 15.02%],https://ipfs.io/ipfs/QmeyThNA6Rs5B4HrQ7ikDRvfuEYFgdwSQb68G5E9ohLmwQ
94,wagmimonkeez #94,bged-2.44%,body_fluorescent-9.33%,costume_convict-3.11%,face_blue-22.44%,eyesed-18.22%,head_teal_mohawk-2.00%,vampire_teeth-4.00%,,,bitcoin_chain-12.44%,124,[Rank: 124 => 15.07%],https://ipfs.io/ipfs/QmSPvm1ekwUBoWyivwMZb2vCHxLiC1o6cT5b7TLZz4K4SP
135,wagmimonkeez #135,bged3-4.44%,body_white-5.78%,costume_trader-4.00%,face_pink-19.78%,eyes_purple-22.67%,head_cap_banana-1.11%,nerd_teeth-3.78%,,,bitcoin_chain-12.44%,125,[Rank: 125 => 15.07%],https://ipfs.io/ipfs/QmdbM7qffZHGRW3RNUNjihJLKcSEpRenrPn4tBt2h7jSM2
249,wagmimonkeez #249,bg_purple_deep-4.22%,body_black-7.78%,costume_caesar-4.00%,face_pink-19.78%,eyes_angry-14.89%,head_gold_headset-1.33%,laptop_banana-4.00%,red_bolt-5.11%,earring_gold-13.11%,,126,[Rank: 126 => 15.07%],https://ipfs.io/ipfs/QmTB1pb2oR9kCEacnEkod6LDddk4Kdj9Nj4ocUQPYsZkxw
396,wagmimonkeez #396,bg_yellow3-4.00%,body_shaved-7.11%,costume_grench-4.00%,face_skin-17.33%,eyes_purple-22.67%,head_pirate-0.89%,moustache-3.33%,laser_eyes_fire-1.78%,earring_gold-13.11%,,127,[Rank: 127 => 15.07%],https://ipfs.io/ipfs/QmdQ5BQfuRTkFetSG26Z8waqFKkPjhwkq6Tq2FtGgeSnVy
39,wagmimonkeez #39,bg_orange2-4.67%,body_black-7.78%,costume_caesar-4.00%,face_blue-22.44%,eyesed-18.22%,headoman_mohawk-2.44%,,laser_eyes_static_fire-3.33%,,bitcoin_chain-12.44%,128,[Rank: 128 => 15.09%],https://ipfs.io/ipfs/QmXE6ref3n8HyvbZPF8yvZvjxXMD5Y5Q8aMzM7CcBt6Bj3
480,wagmimonkeez #480,bg_orange3-2.67%,body_natural-7.33%,costume_kimono-2.22%,face_zombie-21.56%,eyes_purple-22.67%,head_crown-1.33%,rockon_scepter-4.44%,nerd_glasses-2.22%,moneyain-10.00%,,129,[Rank: 129 => 15.09%],https://ipfs.io/ipfs/QmcmCD5QrWJa3qe7Vuo2vw9oxMj51K41eAaj1J1sBxuL8Y
42,wagmimonkeez #42,bg_underwater-5.78%,Body_purple-6.44%,costume_soviet-4.00%,face_zombie-21.56%,eyes_angry-14.89%,head_cap_banana-1.11%,party_horn_purple-4.67%,sunglasses-3.11%,earring_gold-13.11%,,130,[Rank: 130 => 15.11%],https://ipfs.io/ipfs/QmdiNuAdbkqJdLnpJJaLT5knwhQaCkwQXvbnZd9xQJrDzT
205,wagmimonkeez #205,bg_pink-3.78%,body_shaved-7.11%,costume_police-1.78%,faceadioactive-18.89%,eyes_purple-22.67%,head_cap_sport-1.11%,snorkel_pipe_yellow-2.67%,euro_glasses-2.44%,double_earring-14.22%,,131,[Rank: 131 => 15.11%],https://ipfs.io/ipfs/QmVyWL3gdntgtZpofnCZTm9cb8kT7qsAib3qBwBTBde5zj
383,wagmimonkeez #383,bg_teal_gradient-4.22%,body_grey-5.11%,costume_prussian-3.78%,face_zombie-21.56%,eyes_purple-22.67%,head_helmet-1.33%,joint-2.89%,luxury_glasses-3.11%,moneyain-10.00%,,132,[Rank: 132 => 15.11%],https://ipfs.io/ipfs/QmY3NUrrHR2CKtZQjEvnRUeXhqQmrzbBDVhHERLnxyF34V
14,wagmimonkeez #14,bg_purple_deep-4.22%,body_black-7.78%,costume_soviet-4.00%,face_pink-19.78%,eyesed-18.22%,head_party_hatainbow-1.56%,moustache_thick-2.67%,future_gogglesunner-2.44%,double_earring-14.22%,,133,[Rank: 133 => 15.13%],https://ipfs.io/ipfs/QmansKHLYC3sCsbJSP82AxqF3ucUtdrZrA3obJSVcaDAP1
445,wagmimonkeez #445,bg_purple_deep-4.22%,bodyadioactive-7.11%,costume_trainer_white-4.89%,faceadioactive-18.89%,eyesed-18.22%,head_beret_blue-1.33%,luna_laptop-2.44%,laser_eyes_electric-3.56%,double_earring-14.22%,,134,[Rank: 134 => 15.13%],https://ipfs.io/ipfs/QmVeAiLawwC79wydoR5mZJncYkW8vLpSr5Yv7jv8Z1SwVC
307,wagmimonkeez #307,bg_pink-3.78%,body_yellow-6.67%,costume_corporate-3.56%,face_pink-19.78%,eyes_normal-21.56%,head_yellow_mohawk-1.78%,book_purple-4.67%,laser_eyes_electric-3.56%,moneyain-10.00%,,135,[Rank: 135 => 15.18%],https://ipfs.io/ipfs/QmPievpvnzqk7zzeeZym5UeSHXU3aepBJ1sSxAbgKxTwZx
161,wagmimonkeez #161,bg_pink-3.78%,body_green-7.56%,costume_poncho_purple-2.00%,faceadioactive-18.89%,eyes_normal-21.56%,head_birthday_hat-1.56%,book_purple-4.67%,euro_glasses-2.44%,earring_gold-13.11%,,136,[Rank: 136 => 15.20%],https://ipfs.io/ipfs/QmVdjSZ91weweUztbFqaph68JTfimfK5Thag93XsYgouVF
26,wagmimonkeez #26,bg_blue2-4.22%,body_green-7.56%,costume_trainer_back-4.44%,faceadioactive-18.89%,eyes_purple-22.67%,head_caped-2.67%,vampire_teeth-4.00%,future_goggles-1.33%,moneyain-10.00%,,137,[Rank: 137 => 15.22%],https://ipfs.io/ipfs/Qmc8PpYiFCA53f8iu3MMkX1z3F2CogTph9F3kueCspQjtZ
162,wagmimonkeez #162,bg_blue2-4.22%,bodyadioactive-7.11%,costume_tshirt_green-3.33%,face_skin-17.33%,eyes_purple-22.67%,head_fedora-1.11%,vampire_teeth-4.00%,acid_glasses_green-2.89%,earring_gold-13.11%,,138,[Rank: 138 => 15.22%],https://ipfs.io/ipfs/Qmedd9jM6rewNKdpKAt94FNKMpKuScy9VUMX31GZEKcyN1
408,wagmimonkeez #408,bg_orange2-4.67%,body_lepard-6.00%,costume_caesar-4.00%,faceadioactive-18.89%,eyes_angry-14.89%,head_crown-1.33%,,sunglasses-3.11%,moneyain-10.00%,,139,[Rank: 139 => 15.22%],https://ipfs.io/ipfs/QmbUgQduYTE7JEFg9uicVRndbjpndCMgJYFyi9PSTE3E7b
129,wagmimonkeez #129,bged2-3.11%,body_yellow-6.67%,costume_poncho_purple-2.00%,face_zombie-21.56%,eyes_normal-21.56%,head_police-1.11%,pipe-4.89%,wacky_eyes_big-2.00%,earring_gold-13.11%,,140,[Rank: 140 => 15.24%],https://ipfs.io/ipfs/QmYiKdy2qPQks8QZg7oaaEjXsfGK7tNYM3fbmGNeswGAuF
